YEAR,WAVE,SUB_REG,ST,MODE_FX,AREA_X,ESTRIPS,NUMVAR,MODE,AREA,status
2021,3,5,36,3,2,0,0,SHORE,OCEAN (> 3 MI),FINAL
2021,3,5,36,3,5,1325649.5929,108194148776,SHORE,INLAND,FINAL
2021,3,5,36,4,1,8786.4295714,894177.25089,PARTY BOAT,OCEAN (<= 3 MI),FINAL
2021,3,5,36,4,2,13133.286838,1997770.571,PARTY BOAT,OCEAN (> 3 MI),FINAL
2021,3,5,36,4,5,26371.38198,11154187.409,PARTY BOAT,INLAND,FINAL
2021,3,5,36,5,1,7733.4175937,4923209.2681,CHARTER BOAT,OCEAN (<= 3 MI),FINAL
2021,3,5,36,5,2,6306.0125949,3162617.9605,CHARTER BOAT,OCEAN (> 3 MI),FINAL
2021,3,5,36,5,5,49925.264663,314387880.03,CHARTER BOAT,INLAND,FINAL
2021,3,5,36,7,1,64616.855287,676010285.74,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL
2021,3,5,36,7,2,26086.626851,170398484.06,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL
2021,3,5,36,7,5,892957.51229,38220013077,PRIVATE/RENTAL BOAT,INLAND,FINAL
2021,4,5,36,3,1,459651.53541,76048775888,SHORE,OCEAN (<= 3 MI),FINAL
2021,4,5,36,3,2,0,0,SHORE,OCEAN (> 3 MI),FINAL
2021,4,5,36,3,5,1229061.9185,130400974741,SHORE,INLAND,FINAL
2021,4,5,36,4,1,26013.958786,7838115.3019,PARTY BOAT,OCEAN (<= 3 MI),FINAL
2021,4,5,36,4,2,29885.147591,11025084.322,PARTY BOAT,OCEAN (> 3 MI),FINAL
2021,4,5,36,4,5,25456.324855,29609035.381,PARTY BOAT,INLAND,FINAL
2021,4,5,36,5,1,26522.909216,56891847.859,CHARTER BOAT,OCEAN (<= 3 MI),FINAL
2021,4,5,36,5,2,16748.886851,21792869.998,CHARTER BOAT,OCEAN (> 3 MI),FINAL
2021,4,5,36,5,5,34096.3176,99107075.592,CHARTER BOAT,INLAND,FINAL
2021,4,5,36,7,1,186377.72809,4687338838.9,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL
2021,4,5,36,7,2,179801.21728,6485434392.7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL
2021,4,5,36,7,5,1185334.2621,97484617264,PRIVATE/RENTAL BOAT,INLAND,FINAL
2021,5,5,36,3,1,66636.523302,2114667739.9,SHORE,OCEAN (<= 3 MI),FINAL
2021,5,5,36,3,2,0,0,SHORE,OCEAN (> 3 MI),FINAL
2021,5,5,36,3,5,1536154.4124,84581023643,SHORE,INLAND,FINAL
2021,5,5,36,4,1,12258.540599,940341.14552,PARTY BOAT,OCEAN (<= 3 MI),FINAL
2021,5,5,36,4,2,16942.665616,3078354.0074,PARTY BOAT,OCEAN (> 3 MI),FINAL
2021,5,5,36,4,5,13998.627202,20520064.166,PARTY BOAT,INLAND,FINAL
2021,5,5,36,5,1,10880.734262,10816434.992,CHARTER BOAT,OCEAN (<= 3 MI),FINAL
2021,5,5,36,5,2,8624.5782867,5501673.0139,CHARTER BOAT,OCEAN (> 3 MI),FINAL
2021,5,5,36,5,5,13358.560468,13080265.832,CHARTER BOAT,INLAND,FINAL
2021,5,5,36,7,1,106436.87018,1169918631,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL
2021,5,5,36,7,2,82189.326819,2211976018.8,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL
2021,5,5,36,7,5,802958.74627,27848444516,PRIVATE/RENTAL BOAT,INLAND,FINAL
2021,6,5,36,3,1,229648.41471,8417321427.8,SHORE,OCEAN (<= 3 MI),FINAL
2021,6,5,36,3,2,0,0,SHORE,OCEAN (> 3 MI),FINAL
2021,6,5,36,3,5,622672.04883,26363650250,SHORE,INLAND,FINAL
2021,6,5,36,4,1,1937.6099468,43484.197808,PARTY BOAT,OCEAN (<= 3 MI),FINAL
2021,6,5,36,4,2,8637.2792911,864077.46326,PARTY BOAT,OCEAN (> 3 MI),FINAL
2021,6,5,36,4,5,7692.2129509,8419239.9033,PARTY BOAT,INLAND,FINAL
2021,6,5,36,5,1,4170.7786171,1595590.4057,CHARTER BOAT,OCEAN (<= 3 MI),FINAL
2021,6,5,36,5,2,2605.7123247,685438.47058,CHARTER BOAT,OCEAN (> 3 MI),FINAL
2021,6,5,36,5,5,21393.443125,70774490.859,CHARTER BOAT,INLAND,FINAL
2021,6,5,36,7,1,142962.76687,2268379033.7,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FINAL
2021,6,5,36,7,2,38206.809941,597629923.67,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FINAL
2021,6,5,36,7,5,300201.74895,5722226652.8,PRIVATE/RENTAL BOAT,INLAND,FINAL
2022,2,5,36,3,1,84787.970882,2628426412.7,SHORE,OCEAN (<= 3 MI),PRELIMINARY
2022,2,5,36,3,2,0,0,SHORE,OCEAN (> 3 MI),PRELIMINARY
2022,2,5,36,3,5,927588.64354,33037018178,SHORE,INLAND,PRELIMINARY
2022,2,5,36,4,1,0,0,PARTY BOAT,OCEAN (<= 3 MI),PRELIMINARY
2022,2,5,36,4,2,0,0,PARTY BOAT,OCEAN (> 3 MI),PRELIMINARY
2022,2,5,36,4,5,0,0,PARTY BOAT,INLAND,PRELIMINARY
2022,2,5,36,5,1,619.95785591,359520.30139,CHARTER BOAT,OCEAN (<= 3 MI),PRELIMINARY
2022,2,5,36,5,2,0,0,CHARTER BOAT,OCEAN (> 3 MI),PRELIMINARY
2022,2,5,36,5,5,0,0,CHARTER BOAT,INLAND,PRELIMINARY
2022,2,5,36,7,1,0,0,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),PRELIMINARY
2022,2,5,36,7,2,0,0,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),PRELIMINARY
2022,2,5,36,7,5,816385.25249,30820544708,PRIVATE/RENTAL BOAT,INLAND,PRELIMINARY
2022,3,5,36,3,1,143323.0042,13609360232,SHORE,OCEAN (<= 3 MI),PRELIMINARY
2022,3,5,36,3,2,0,0,SHORE,OCEAN (> 3 MI),PRELIMINARY
2022,3,5,36,3,5,1289026.8389,82086436146,SHORE,INLAND,PRELIMINARY
2022,3,5,36,4,1,0,0,PARTY BOAT,OCEAN (<= 3 MI),PRELIMINARY
2022,3,5,36,4,2,2254.8041646,106238.38826,PARTY BOAT,OCEAN (> 3 MI),PRELIMINARY
2022,3,5,36,4,5,3664.0567676,280535.74401,PARTY BOAT,INLAND,PRELIMINARY
2022,3,5,36,5,1,9994.6117081,41863012.437,CHARTER BOAT,OCEAN (<= 3 MI),PRELIMINARY
2022,3,5,36,5,2,2043.2144407,1483683.153,CHARTER BOAT,OCEAN (> 3 MI),PRELIMINARY
2022,3,5,36,5,5,33105.238108,195182153.27,CHARTER BOAT,INLAND,PRELIMINARY
2022,3,5,36,7,1,284654.54732,8641055766.5,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),PRELIMINARY
2022,3,5,36,7,2,149314.01034,3301043658.7,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),PRELIMINARY
2022,3,5,36,7,5,1179258.0259,96449578099,PRIVATE/RENTAL BOAT,INLAND,PRELIMINARY
