Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
1973,MENHADENS **,"1,734,100",787,"52,124","13,064",Public,Commercial
1973,"PERCH, WHITE","157,103",71,"42,203","10,577",Public,Commercial
1973,"SALMON, COHO",121,0,,,Public,Commercial
1973,"SCALLOP, BAY","168,700",77,"395,482","99,120",Public,Commercial
1973,"SCALLOP, SEA","152,700",69,"306,816","76,897",Public,Commercial
1973,SEAROBINS **,"52,200",24,"2,629",659,Public,Commercial
1973,STURGEONS **,"4,354",2,"1,226",308,Public,Commercial
1973,SUNFISHES **,"31,773",14,"5,048","1,265",Public,Commercial
1973,"BASS, STRIPED","1,741,300",790,"654,016","163,916",Public,Commercial
1973,"COD, ATLANTIC","332,400",151,"80,120","20,080",Public,Commercial
1973,"EEL, AMERICAN","154,162",70,"62,693","15,713",Public,Commercial
1973,KINGFISHES **,900,0,195,49,Public,Commercial
1973,"PERCH, YELLOW","199,165",90,"67,098","16,817",Public,Commercial
1973,"TUNA, BLUEFIN","7,000",3,"2,631",659,Public,Commercial
1973,"SHAD, AMERICAN","156,800",71,"50,937","12,766",Public,Commercial
1973,"SMELT, RAINBOW","6,991",3,"2,492",625,Public,Commercial
1973,"TROUT, RAINBOW",14,0,,,Public,Commercial
1973,"BASS, BLACK SEA","105,400",48,"50,461","12,647",Public,Commercial
1973,"BULLHEAD, BROWN","52,589",24,"28,508","7,145",Public,Commercial
1973,"CONCHS, TRUE **","44,500",20,"12,570","3,150",Public,Commercial
1973,"FLOUNDER, WITCH","7,500",3,"1,754",440,Public,Commercial
1973,"OYSTER, EASTERN","1,391,900",631,"3,258,464","816,669",Public,Commercial
1973,"WHITEFISH, LAKE",233,0,185,46,Public,Commercial
1973,"BONITO, ATLANTIC","5,200",2,798,200,Public,Commercial
1973,"CATFISH, CHANNEL","2,775",1,732,183,Public,Commercial
1973,"DRUM, FRESHWATER","25,438",12,"1,048",263,Public,Commercial
1973,"FLOUNDER, SUMMER","1,825,800",828,"926,388","232,181",Public,Commercial
1973,"FLOUNDER, WINTER","1,166,400",529,"142,519","35,719",Public,Commercial
1973,HARVESTFISHES **,"667,600",303,"231,892","58,119",Public,Commercial
1973,"PUFFER, NORTHERN","4,100",2,758,190,Public,Commercial
1973,"TILEFISH, GOLDEN","7,400",3,"1,190",298,Public,Commercial
1973,"CROAKER, ATLANTIC",100,0,8,2,Public,Commercial
1973,"HERRING, ATLANTIC","20,600",9,"1,611",404,Public,Commercial
1973,"LOBSTER, AMERICAN","892,500",405,"1,428,155","357,938",Public,Commercial
1973,"MACKEREL, FRIGATE",600,0,90,23,Public,Commercial
1973,"MACKEREL, ATLANTIC","323,400",147,"49,566","12,423",Public,Commercial
1973,"SHARKS, DOGFISH **","97,800",44,"6,869","1,722",Public,Commercial
1973,"TUNA, LITTLE TUNNY","12,300",6,"1,215",305,Public,Commercial
1973,"VERTEBRATES, JAWED","87,300",40,"8,749","2,193",Public,Commercial
1972,"CLAM, SURF, ATLANTIC","2,712,600","1,230","313,426","74,473",Public,Commercial
1972,"FLOUNDER, YELLOWTAIL","7,189,000","3,261","751,238","178,502",Public,Commercial
1972,"CLAM, RAZOR, ATLANTIC","9,100",4,"3,873",920,Public,Commercial
1972,"HERRING, LAKE OR CISCO",181,0,110,26,Public,Commercial
1972,"SQUIDS, LOLIGINIDAE **","764,100",347,"100,076","23,779",Public,Commercial
1972,"SKATES, RAJIDAE (FAMILY) **","2,100",1,126,30,Public,Commercial
1972,"CLAMS, QUAHOG, MERCENARIA **","8,500,600","3,856","13,234,088","3,144,551",Public,Commercial
1972,"SHARKS, CHONDRICHTHYES (CLASS) **",900,0,95,23,Public,Commercial
1972,"SILVERSIDES, ATHERINIDAE (FAMILY) **","193,900",88,"38,083","9,049",Public,Commercial
1972,BOWFIN,714,0,,,Public,Commercial
1972,BURBOT,20,0,,,Public,Commercial
1972,TAUTOG,"38,600",18,"2,395",569,Public,Commercial
1972,ALEWIFE,404,0,24,6,Public,Commercial
1972,POLLOCK,400,0,48,11,Public,Commercial
1972,WALLEYE,"64,264",29,"38,417","9,128",Public,Commercial
1972,BLUEFISH,"1,003,200",455,"162,049","38,504",Public,Commercial
1972,CHUBS **,2,0,,,Public,Commercial
1972,GOLDFISH,6,0,,,Public,Commercial
1972,PIKES **,624,0,,,Public,Commercial
1972,WEAKFISH,"1,827,600",829,"292,226","69,436",Public,Commercial
1972,GOOSEFISH,"24,600",11,"1,627",387,Public,Commercial
1972,"HAKE, RED","401,500",182,"28,939","6,876",Public,Commercial
1972,"BASS, ROCK","15,859",7,"2,372",564,Public,Commercial
1972,"CLAM, SOFT","92,500",42,"80,135","19,041",Public,Commercial
1972,PORGIES **,"1,320,600",599,"442,278","105,090",Public,Commercial
1972,SHEEPSHEAD,"8,000",4,493,117,Public,Commercial
1972,SUCKERS **,"41,508",19,216,51,Public,Commercial
1972,"BASS, WHITE","5,706",3,"1,047",249,Public,Commercial
1972,CRAPPIES **,"10,808",5,"3,007",714,Public,Commercial
1972,"EEL, CONGER",200,0,18,4,Public,Commercial
1972,"HAKE, WHITE","6,300",3,482,115,Public,Commercial
1972,"MUSSEL, SEA","495,800",225,"161,156","38,292",Public,Commercial
1972,"CARP, COMMON","30,951",14,"1,445",343,Public,Commercial
1972,GARFISHES **,17,0,,,Public,Commercial
1972,"HAKE, SILVER","2,630,600","1,193","194,871","46,303",Public,Commercial
1972,MENHADENS **,"1,775,200",805,"53,252","12,653",Public,Commercial
1972,"PERCH, WHITE","103,550",47,"27,499","6,534",Public,Commercial
1972,"SALMON, COHO",43,0,,,Public,Commercial
1972,"SCALLOP, BAY","93,400",42,"214,759","51,029",Public,Commercial
1972,"SCALLOP, SEA","221,800",101,"429,571","102,070",Public,Commercial
1972,SEAROBINS **,"44,600",20,"2,381",566,Public,Commercial
1972,STURGEONS **,"3,837",2,623,148,Public,Commercial
1972,SUNFISHES **,"21,593",10,"3,006",714,Public,Commercial
1972,"TROUT, BROWN",1,0,,,Public,Commercial
1972,"BASS, STRIPED","836,200",379,"268,949","63,905",Public,Commercial
1972,"COD, ATLANTIC","234,900",107,"36,014","8,557",Public,Commercial
1972,"EEL, AMERICAN","174,570",79,"72,557","17,241",Public,Commercial
1972,KINGFISHES **,"15,100",7,"3,348",796,Public,Commercial
1972,"PERCH, YELLOW","134,983",61,"34,855","8,282",Public,Commercial
1972,"TUNA, BLUEFIN","4,400",2,640,152,Public,Commercial
1972,"SHAD, AMERICAN","102,700",47,"18,434","4,380",Public,Commercial
1972,"SMELT, RAINBOW","8,919",4,"3,280",779,Public,Commercial
1972,"TROUT, RAINBOW",9,0,,,Public,Commercial
1972,"BASS, BLACK SEA","44,000",20,"16,111","3,828",Public,Commercial
1972,"BULLHEAD, BROWN","69,585",32,"24,845","5,903",Public,Commercial
1972,"CONCHS, TRUE **","40,600",18,"9,344","2,220",Public,Commercial
1972,"FLOUNDER, WITCH","6,200",3,737,175,Public,Commercial
1972,"OYSTER, EASTERN","1,112,500",505,"2,466,617","586,093",Public,Commercial
1972,"WHITEFISH, LAKE",256,0,208,49,Public,Commercial
1972,"BONITO, ATLANTIC","2,300",1,289,69,Public,Commercial
1972,"CATFISH, CHANNEL","2,120",1,501,119,Public,Commercial
1972,"DRUM, FRESHWATER","6,621",3,653,155,Public,Commercial
1972,"FLOUNDER, SUMMER","1,101,000",499,"438,886","104,283",Public,Commercial
1972,"FLOUNDER, WINTER","1,443,300",655,"124,600","29,606",Public,Commercial
1972,HARVESTFISHES **,"411,500",187,"138,773","32,974",Public,Commercial
1972,"PUFFER, NORTHERN","6,900",3,312,74,Public,Commercial
1972,"TILEFISH, GOLDEN","12,300",6,"2,497",593,Public,Commercial
1972,"HERRING, ATLANTIC","25,900",12,"1,597",379,Public,Commercial
1972,"LOBSTER, AMERICAN","1,145,000",519,"1,824,925","433,620",Public,Commercial
1972,"MACKEREL, ATLANTIC","544,400",247,"46,342","11,011",Public,Commercial
1972,"SHARKS, DOGFISH **","113,200",51,"12,576","2,988",Public,Commercial
1972,"TUNA, LITTLE TUNNY","9,500",4,936,222,Public,Commercial
1972,"VERTEBRATES, JAWED","232,500",105,"18,506","4,397",Public,Commercial
1971,"SKATES, RAJIDAE (FAMILY) **","33,000",15,"1,264",288,Public,Commercial
1971,"CLAMS, QUAHOG, MERCENARIA **","8,549,100","3,878","10,756,939","2,450,000",Public,Commercial
1971,"CATFISHES-BULLHEADS, OTHER **",700,0,136,31,Public,Commercial
1971,"SHARKS, CHONDRICHTHYES (CLASS) **","1,900",1,190,43,Public,Commercial
1971,"SILVERSIDES, ATHERINIDAE (FAMILY) **","231,800",105,"35,956","8,189",Public,Commercial
1971,BOWFIN,332,0,3,1,Public,Commercial
1971,BURBOT,3,0,,,Public,Commercial
1971,TAUTOG,"48,800",22,"2,405",548,Public,Commercial
1971,HADDOCK,"16,100",7,"2,235",509,Public,Commercial
1971,POLLOCK,"5,400",2,490,112,Public,Commercial
1971,WALLEYE,"49,504",22,"29,589","6,739",Public,Commercial
1971,BLUEFISH,"1,210,800",549,"148,476","33,817",Public,Commercial
1971,WEAKFISH,"1,279,600",580,"204,725","46,628",Public,Commercial
1971,GOOSEFISH,"26,600",12,"1,596",364,Public,Commercial
1971,"HAKE, RED","285,000",129,"19,955","4,545",Public,Commercial
1971,SWORDFISH,"4,000",2,"2,000",456,Public,Commercial
1971,"BASS, ROCK","13,030",6,"3,097",705,Public,Commercial
1971,"CLAM, SOFT","153,700",70,"55,725","12,692",Public,Commercial
1971,PORGIES **,"1,321,100",599,"404,266","92,076",Public,Commercial
1971,SUCKERS **,"7,860",4,374,85,Public,Commercial
1971,"BASS, WHITE","10,478",5,"2,874",655,Public,Commercial
1971,CRAPPIES **,"5,693",3,"1,708",389,Public,Commercial
1971,"EEL, CONGER","2,700",1,324,74,Public,Commercial
1971,"HAKE, WHITE","9,100",4,920,210,Public,Commercial
1971,"MUSSEL, SEA","317,600",144,"96,271","21,927",Public,Commercial
1971,"CARP, COMMON","58,052",26,"3,516",801,Public,Commercial
1971,"HAKE, SILVER","1,058,400",480,"95,253","21,695",Public,Commercial
1971,MENHADENS **,"999,300",453,"36,871","8,398",Public,Commercial
1971,"PERCH, WHITE","191,689",87,"41,178","9,379",Public,Commercial
1971,"SALMON, COHO",71,0,,,Public,Commercial
1971,"SCALLOP, BAY","144,000",65,"233,700","53,228",Public,Commercial
1971,"SCALLOP, SEA","402,200",182,"609,225","138,757",Public,Commercial
1971,SEAROBINS **,"142,000",64,"5,682","1,294",Public,Commercial
1971,STURGEONS **,"8,300",4,"1,153",263,Public,Commercial
1971,SUNFISHES **,"18,253",8,"3,321",756,Public,Commercial
1971,"BASS, STRIPED","1,183,600",537,"329,047","74,944",Public,Commercial
1971,"COD, ATLANTIC","426,600",194,"70,814","16,129",Public,Commercial
1971,"EEL, AMERICAN","201,773",92,"47,008","10,707",Public,Commercial
1971,KINGFISHES **,"47,200",21,"7,537","1,717",Public,Commercial
1971,"PERCH, YELLOW","136,249",62,"40,242","9,166",Public,Commercial
1971,"SHAD, GIZZARD",15,0,4,1,Public,Commercial
1971,"TUNA, BLUEFIN","5,800",3,813,185,Public,Commercial
1971,"SHAD, AMERICAN","73,100",33,"15,726","3,582",Public,Commercial
1971,"SMELT, RAINBOW","2,979",1,840,191,Public,Commercial
1971,"BASS, BLACK SEA","54,800",25,"19,192","4,371",Public,Commercial
1971,"BULLHEAD, BROWN","50,911",23,"17,091","3,893",Public,Commercial
1971,"CONCHS, TRUE **","38,500",17,"7,451","1,697",Public,Commercial
1971,"FLOUNDER, WITCH","32,000",15,"3,844",876,Public,Commercial
1971,"OYSTER, EASTERN","778,400",353,"1,681,845","383,057",Public,Commercial
1971,"WHITEFISH, LAKE",423,0,262,60,Public,Commercial
1971,"BONITO, ATLANTIC","6,900",3,412,94,Public,Commercial
1971,"CATFISH, CHANNEL","5,249",2,"1,551",353,Public,Commercial
1971,"DRUM, FRESHWATER","9,704",4,"1,653",376,Public,Commercial
1971,"FLOUNDER, SUMMER","1,090,300",495,"359,775","81,942",Public,Commercial
1971,"FLOUNDER, WINTER","1,725,300",783,"132,609","30,203",Public,Commercial
1971,HARVESTFISHES **,"353,400",160,"95,397","21,728",Public,Commercial
1971,"PUFFER, NORTHERN","120,900",55,"11,679","2,660",Public,Commercial
1971,"TILEFISH, GOLDEN","54,800",25,"4,320",984,Public,Commercial
1971,"HERRING, ATLANTIC","15,700",7,"1,146",261,Public,Commercial
1971,"LOBSTER, AMERICAN","1,790,500",812,"2,053,784","467,770",Public,Commercial
1971,"MACKEREL, ATLANTIC","502,000",228,"30,126","6,861",Public,Commercial
1971,"SHARKS, DOGFISH **","111,300",50,"10,682","2,433",Public,Commercial
1971,"TUNA, LITTLE TUNNY","8,000",4,640,146,Public,Commercial
1971,"VERTEBRATES, JAWED","168,500",76,"16,837","3,835",Public,Commercial
1971,"CLAM, SURF, ATLANTIC","3,688,000","1,673","437,977","99,754",Public,Commercial
1971,"FLOUNDER, YELLOWTAIL","7,242,600","3,285","449,040","102,273",Public,Commercial
1971,"CLAM, RAZOR, ATLANTIC","10,200",5,"3,743",853,Public,Commercial
1971,"HERRING, LAKE OR CISCO",426,0,128,29,Public,Commercial
1971,"SQUIDS, LOLIGINIDAE **","310,500",141,"55,880","12,727",Public,Commercial
1970,TAUTOG,"76,100",35,"4,801","1,041",Public,Commercial
1970,"SILVERSIDES, ATHERINIDAE (FAMILY) **","92,900",42,"19,535","4,235",Public,Commercial
1970,HADDOCK,"6,600",3,"1,146",248,Public,Commercial
1970,POLLOCK,"1,500",1,180,39,Public,Commercial
1970,BLUEFISH,"1,601,700",727,"165,158","35,801",Public,Commercial
1970,WEAKFISH,"295,800",134,"60,927","13,207",Public,Commercial
1970,GOOSEFISH,"26,500",12,"1,539",334,Public,Commercial
1970,"HAKE, RED","282,800",128,"20,438","4,430",Public,Commercial
1970,SWORDFISH,"17,700",8,"9,735","2,110",Public,Commercial
1970,"CLAM, SOFT","73,500",33,"27,974","6,064",Public,Commercial
1970,PORGIES **,"1,215,100",551,"349,106","75,676",Public,Commercial
1970,"HAKE, WHITE","5,200",2,420,91,Public,Commercial
1970,"MUSSEL, SEA","200,100",91,"59,579","12,915",Public,Commercial
1970,"CARP, COMMON","7,600",3,668,145,Public,Commercial
1970,"HAKE, SILVER","1,019,500",462,"114,222","24,760",Public,Commercial
1970,MENHADENS **,"741,800",336,"33,562","7,275",Public,Commercial
1970,"PERCH, WHITE","165,800",75,"31,003","6,721",Public,Commercial
1970,"SCALLOP, BAY","364,900",166,"470,063","101,896",Public,Commercial
1970,"SCALLOP, SEA","533,900",242,"702,507","152,282",Public,Commercial
1970,SEAROBINS **,"75,200",34,"4,223",915,Public,Commercial
1970,STURGEONS **,"14,500",7,"2,431",527,Public,Commercial
1970,"BASS, STRIPED","1,338,300",607,"362,716","78,626",Public,Commercial
1970,"COD, ATLANTIC","378,400",172,"56,035","12,147",Public,Commercial
1970,"EEL, AMERICAN","138,200",63,"35,570","7,711",Public,Commercial
1970,KINGFISHES **,"47,100",21,"8,551","1,854",Public,Commercial
1970,"TUNA, BLUEFIN","29,200",13,"5,050","1,095",Public,Commercial
1970,"SHAD, AMERICAN","105,700",48,"13,008","2,820",Public,Commercial
1970,"BASS, BLACK SEA","70,100",32,"24,235","5,253",Public,Commercial
1970,"CONCHS, TRUE **","40,500",18,"7,562","1,639",Public,Commercial
1970,"FLOUNDER, WITCH","16,100",7,"2,141",464,Public,Commercial
1970,"OYSTER, EASTERN","519,200",236,"1,074,870","232,999",Public,Commercial
1970,"BONITO, ATLANTIC","14,600",7,"1,737",377,Public,Commercial
1970,"FLOUNDER, SUMMER","899,900",408,"358,016","77,607",Public,Commercial
1970,"FLOUNDER, WINTER","1,729,600",785,"113,364","24,574",Public,Commercial
1970,HARVESTFISHES **,"521,000",236,"142,172","30,819",Public,Commercial
1970,"PUFFER, NORTHERN","195,800",89,"15,767","3,418",Public,Commercial
1970,"TILEFISH, GOLDEN","7,000",3,738,160,Public,Commercial
1970,"HERRING, ATLANTIC","62,100",28,"4,212",913,Public,Commercial
1970,"LOBSTER, AMERICAN","1,647,300",747,"1,846,887","400,350",Public,Commercial
1970,"MACKEREL, ATLANTIC","368,100",167,"31,401","6,807",Public,Commercial
1970,"SHARKS, DOGFISH **","119,200",54,"10,564","2,290",Public,Commercial
1970,"TUNA, LITTLE TUNNY","6,900",3,670,145,Public,Commercial
1970,"VERTEBRATES, JAWED","196,000",89,"19,600","4,249",Public,Commercial
1970,"CLAM, SURF, ATLANTIC","4,181,500","1,897","490,147","106,249",Public,Commercial
1970,"FLOUNDER, YELLOWTAIL","4,687,900","2,126","379,384","82,239",Public,Commercial
1970,"CLAM, RAZOR, ATLANTIC","5,400",2,"1,864",404,Public,Commercial
1970,"CATFISHES, BULLHEAD **","1,000",0,150,33,Public,Commercial
1970,"SQUIDS, LOLIGINIDAE **","404,500",183,"51,427","11,148",Public,Commercial
1970,"SKATES, RAJIDAE (FAMILY) **","13,000",6,910,197,Public,Commercial
1970,"CLAMS, QUAHOG, MERCENARIA **","7,905,600","3,586","8,976,947","1,945,933",Public,Commercial
1970,"CATFISHES-BULLHEADS, OTHER **","3,000",1,505,109,Public,Commercial
1970,"SHARKS, CHONDRICHTHYES (CLASS) **","2,200",1,216,47,Public,Commercial
1970,ALEWIFE,"11,000",5,"1,004",218,Public,Commercial
1969,TAUTOG,"41,800",19,"1,943",400,Public,Commercial
1969,"SILVERSIDES, ATHERINIDAE (FAMILY) **","72,500",33,"12,755","2,626",Public,Commercial
1969,HADDOCK,"20,100",9,"2,712",558,Public,Commercial
1969,POLLOCK,"3,000",1,197,41,Public,Commercial
1969,BLUEFISH,"1,119,600",508,"131,950","27,170",Public,Commercial
1969,WEAKFISH,"116,500",53,"19,736","4,064",Public,Commercial
1969,GOOSEFISH,"25,400",12,"1,212",250,Public,Commercial
1969,"HAKE, RED","253,200",115,"14,873","3,062",Public,Commercial
1969,SWORDFISH,"2,500",1,910,187,Public,Commercial
1969,"CLAM, SOFT","169,700",77,"76,176","15,685",Public,Commercial
1969,PORGIES **,"1,637,400",743,"352,490","72,581",Public,Commercial
1969,"EEL, CONGER",200,0,24,5,Public,Commercial
1969,"HAKE, WHITE","4,900",2,485,100,Public,Commercial
1969,"MUSSEL, SEA","673,900",306,"63,012","12,975",Public,Commercial
1969,"CARP, COMMON","7,000",3,560,115,Public,Commercial
1969,"HAKE, SILVER","2,131,700",967,"134,221","27,637",Public,Commercial
1969,MENHADENS **,"9,762,400","4,428","229,940","47,347",Public,Commercial
1969,"PERCH, WHITE","67,200",30,"13,729","2,827",Public,Commercial
1969,"SCALLOP, BAY","248,700",113,"376,541","77,534",Public,Commercial
1969,"SCALLOP, SEA","596,900",271,"642,244","132,244",Public,Commercial
1969,SEAROBINS **,"65,200",30,"2,975",613,Public,Commercial
1969,STURGEONS **,"13,400",6,"2,018",416,Public,Commercial
1969,"BASS, STRIPED","1,535,100",696,"369,240","76,030",Public,Commercial
1969,"COD, ATLANTIC","449,000",204,"61,785","12,722",Public,Commercial
1969,"EEL, AMERICAN","173,300",79,"40,056","8,248",Public,Commercial
1969,KINGFISHES **,"12,600",6,"2,157",444,Public,Commercial
1969,"TUNA, BLUEFIN","11,900",5,"1,187",244,Public,Commercial
1969,"SHAD, AMERICAN","136,400",62,"19,682","4,053",Public,Commercial
1969,"BASS, BLACK SEA","69,100",31,"23,498","4,838",Public,Commercial
1969,"CONCHS, TRUE **","37,900",17,"7,191","1,481",Public,Commercial
1969,"FLOUNDER, WITCH","15,600",7,"1,639",337,Public,Commercial
1969,"OYSTER, EASTERN","212,900",97,"473,057","97,408",Public,Commercial
1969,"BONITO, ATLANTIC","18,500",8,"1,108",228,Public,Commercial
1969,"FLOUNDER, SUMMER","574,000",260,"200,261","41,236",Public,Commercial
1969,"FLOUNDER, WINTER","1,444,800",655,"97,548","20,086",Public,Commercial
1969,HARVESTFISHES **,"763,400",346,"110,132","22,677",Public,Commercial
1969,"PUFFER, NORTHERN","260,600",118,"13,999","2,883",Public,Commercial
1969,"TILEFISH, GOLDEN","9,600",4,"1,263",260,Public,Commercial
1969,"HERRING, ATLANTIC","132,900",60,"8,652","1,782",Public,Commercial
1969,"LOBSTER, AMERICAN","1,416,300",642,"1,456,142","299,834",Public,Commercial
1969,"MACKEREL, ATLANTIC","491,700",223,"32,519","6,696",Public,Commercial
1969,"SHARKS, DOGFISH **","144,500",66,"12,643","2,603",Public,Commercial
1969,"TUNA, LITTLE TUNNY","14,600",7,881,181,Public,Commercial
1969,"VERTEBRATES, JAWED","228,000",103,"22,795","4,693",Public,Commercial
1969,"CLAM, SURF, ATLANTIC","3,431,300","1,556","389,614","80,225",Public,Commercial
1969,"FLOUNDER, YELLOWTAIL","4,698,600","2,131","376,251","77,474",Public,Commercial
1969,"CATFISHES, BULLHEAD **",300,0,30,6,Public,Commercial
1969,"SQUIDS, LOLIGINIDAE **","531,600",241,"54,883","11,301",Public,Commercial
1969,"SKATES, RAJIDAE (FAMILY) **","8,300",4,431,89,Public,Commercial
1969,"CLAMS, QUAHOG, MERCENARIA **","7,516,200","3,409","8,178,905","1,684,118",Public,Commercial
1969,"CATFISHES-BULLHEADS, OTHER **","4,900",2,980,202,Public,Commercial
1969,"SHARKS, CHONDRICHTHYES (CLASS) **","1,100",0,83,17,Public,Commercial
1969,ALEWIFE,"9,200",4,920,189,Public,Commercial
1968,TAUTOG,"87,100",40,"3,486",684,Public,Commercial
1968,"SILVERSIDES, ATHERINIDAE (FAMILY) **","123,300",56,"20,360","3,996",Public,Commercial
1968,HADDOCK,"14,400",7,"1,740",342,Public,Commercial
1968,POLLOCK,"6,600",3,386,76,Public,Commercial
1968,BLUEFISH,"576,400",261,"116,767","22,919",Public,Commercial
1968,WEAKFISH,"63,300",29,"10,225","2,007",Public,Commercial
1968,GOOSEFISH,"21,900",10,909,178,Public,Commercial
1968,"HAKE, RED","349,100",158,"20,517","4,027",Public,Commercial
1968,SWORDFISH,"56,500",26,"26,828","5,266",Public,Commercial
1968,"CLAM, SOFT","201,500",91,"81,879","16,071",Public,Commercial
1968,PORGIES **,"2,800,300","1,270","629,734","123,604",Public,Commercial
1968,"EEL, CONGER",100,0,4,1,Public,Commercial
1968,"HAKE, WHITE","2,600",1,260,51,Public,Commercial
1968,"MUSSEL, SEA","206,700",94,"63,348","12,434",Public,Commercial
1968,"CARP, COMMON","6,400",3,342,67,Public,Commercial
1968,"HAKE, SILVER","3,311,300","1,502","199,784","39,214",Public,Commercial
1968,MENHADENS **,"17,784,800","8,067","193,784","38,036",Public,Commercial
1968,"PERCH, WHITE","87,800",40,"18,154","3,563",Public,Commercial
1968,"SCALLOP, BAY","201,400",91,"350,174","68,732",Public,Commercial
1968,"SCALLOP, SEA","1,480,200",671,"1,665,432","326,891",Public,Commercial
1968,SEAROBINS **,"56,000",25,"2,637",518,Public,Commercial
1968,STURGEONS **,"12,100",5,"1,950",383,Public,Commercial
1968,"BASS, STRIPED","1,550,500",703,"349,778","68,654",Public,Commercial
1968,"COD, ATLANTIC","364,100",165,"46,131","9,055",Public,Commercial
1968,"EEL, AMERICAN","144,900",66,"32,291","6,338",Public,Commercial
1968,KINGFISHES **,"20,000",9,"2,343",460,Public,Commercial
